You are so unlucky.	Malas mo naman.			The doctor bandaged his wound.	Binidbid ng doktor ang kanyang sugat.			Just keep asking.	Tanong lang nang tanong.
You are unlucky.	Malas mo.			I was about to flee when the thief grabbled my hair.	Ako'y tatakas na sana nang biglang sambilatin ng magnanakaw ang aking buhok.			Just keep running.	Takbo lang nang takbo.
You are pitiful.	Kawawa ka naman.			The purpose of this is to help teachers and students on their daily activities.	Ang layunin nito ay upang tumulong sa mga guro at mga mag-aaral sa pang-araw-araw nilang mga gawain.			Just keep walking.	Lakad lang nang lakad.
It is hard when the professor does not like you.	Mahirap pag ayaw sa iyo ng propesor.			I would like to send my deepest gratitude to those students who help me.	Ipinaabot ko ang taos puso kong pasasalamat sa mga estudyanteng tumulong sa akin.			Just keep swimming.	Langoy lang nang langoy.
The professor wants us to suffer.	Gusto tayong pahirapan ng ating guro.			There are many problems that teenagers are facing now, one of these is teenage pregnancy.	Maraming problema ang kinakaharap ng mga kabataan ngayon, isa na rito ang teenage pregnancy.			Just keep slicing.	Hiwa lang nang hiwa.
The professor will make it hard for us.	Papahirapan tayo ng propesor.			According to the research that the UNDP and USAID released, LGBT have less opportunities in work and medical resources.	Ayon sa pag-aaral na inilabas ng UNDP at USAID, ang mga LGBT ay may kaunting opportunidad sa trabaho at serbisyong medikal.			Just keep cutting.	Putol lang nang putol.
The professor will make it hard for us.	Pahihirapan tayo ng propesor.			One of the married women aged 15-49 experienced emotional, physical and sexual abuse from her husband.	Isa sa mga babaeng kasal na may edad 15-49 ang nakaranas ng emosyonal, pisikal at sekswal na pang-aabuso mula sa kanyang asawa.			Just keep singing.	Kanta lang nang kanta.
The professor made it hard for us.	Pinahirapan tayo ng propesor.			This kind of act is against human rights.	Ang ganitong gawain ay paglabag sa mga karapatang pantao.			Just keep playing.	Tugtog lang nang tugtog.
They made the exam difficult.	Pinahirap nila ang pagsusulit.			We don't have luxury of time to finish this project.	Wala tayong sobrang habang oras para tapusin ang proyektong ito.			Just keep playing.	Laro lang nang laro.
It would be easier if they gave it immediately.	Mas madali sana ito kung ibinigay nila agad.			Proper execution of dance steps is a good way to be a great dancer.	Ang tamang pagsagawa ng mga galaw sa pagsayaw ay isang mabuting paraan para maging isang magaling na mananayaw.			Just keep jumping.	Talon lang nang talon.
It was too late when he learned there was a second page.	Huli na nang malaman niyang may pangalawang pahina.			According to WHO, sex education tackles about biological and physiological aspects of being female and male.	Ayon sa WHO, ang edukasyon sa sekswalidad ay tumatalakay sa biyolohikal ay pisyolohikal na aspeto ng pagiging babae o lalaki.			Just keep mixing.	Halo lang nang halo.
It was too late when she learned there was a second page.	Huli na nang malaman niyang may pangalawang pahina.			I've done all of these for my country, I even put my life at risk for everybody's good.	Ang lahat ng ito'y ginawa ko para sa aking bayan, inilagay ko pa nga sa panganib ang aking buhay para sa ikabubuti ng lahat.			Just keep pushing.	Tulak lang nang tulak.
I did not see that there was a second page.	Hindi ko nakitang may pangalawang pahina.			Until now, there's no change and progress.	Hanggan ngayon, walang pagbabago at kaunlaran.			Just keep pulling.	Hila lang nang hila.
The was a second page.	May pangalawang pahina pala.			They are afraid to face the people because they have done nothing.	Takot silang humarap sa mga tao dahil wala silang nagawa.			Just keep lifting.	Buhat lang nang buhat.
I thought I already finished the exam.	Akala ko natapos ko na ang pagsusulit.			I believe that I can do this if you're always by my side.	Naniniwala akong magagawa ko ito kung nasa tabi kita palagi.			Just keep wrapping.	Balot lang nang balot.
There was something written at the back.	May nakasulat sa likod.			That's the thing I want to buy but I don't have enough money.	Iyan ang bagay na nais kong bilhin pero wala akong sapat na pera.			Just keep scratching.	Kamot lang nang kamot.
There was still something written at the back.	May nakasulat pala sa likod.			He was accussed as one of the terrorist.	Siya'y inakusahang isa sa mga terorista.			Just keep hiding.	Tago lang nang tago.
There were questions at the back.	May mga tanong sa likod.			I swung the bag in my hand.	Ikinampay ko sa aking kamay ang bag.			Keep on writing!	Sulat lang nang sulat!
There were still questions at the back.	May mga tanong pala sa likod ng papel.			I'd been unable to think straight, unable to even finish having a thought because my thoughts came not in lines but in knotted laps.	Hindi ko magawang mag-isip nang matuwid, hindi ko magawa maging ang pagbuo ng ideya dahil ang mga ideya ko ay dumating nang tuwid kundi buhol-buhol.			Keep on reading!	Basa lang nang basa!
Let us come in later.	Mamaya na tayo pumasok.			I zipped my jacket up and down as I walked towad the house.	Sinarado ko ang aking jaket mula taas hanggang baba habang naglalakad ako patungong bahay.			Keep on eating!	Kain lang nang kain!
When will I finish?	Kailan kaya ako matatapos?			From the beginning I already accepted that I did not become a good person.	Simula pa lang tanggap ko na na hindi ako naging mabuting tao.			Keep on moving!	Galaw lang nang galaw!
When will I graduate?	Kailan kaya ako magtatapos?			The spiral tightens forever.	Ang ikid ay humihigpit magpakailanman.			Keep on talking!	Salita lang nang salita!
Graduation is near.	Malapit na ang pagtatapos.			Where is our teacher?	Saan ang ating guro?			Keep on pronouncing!	Bigkas lang nang bigkas!
I want to go to UP.	Gusto ko pumasok sa UP.			Did you do our homework?	Ginawa mo ba ang ating takdang aralin?			Keep on thinking!	Isip lang nang isip!
I want to go to Ateneo.	Gusto ko pumasok sa Ateneo.			Do you know him/her?	Kilala mo ba siya?			Keep on washing!	Hugas lang nang hugas!
I want to go to La Salle.	Gusto ko pumasok sa La Salle.			Who are you?	Sino ka?			Keep on trying!	Subok lang nang subok!
I want to go to UST.	Gusto ko pumasok sa UST.			What is your name?	Ano ang pangalan mo?			Keep on searching!	Hanap lang nang hanap!
I want to go to university.	Gusto ko pumasok sa unibersidad.			You are the best.	Ikaw ang pinakamahusay.			Keep on asking!	Tanong lang nang tanong!
I want to go to college.	Gusto ko pumasok sa kolehiyo.			Are you listening?	Nakikinig ka ba?			Keep on running!	Takbo lang nang takbo!
I want to go to a good college.	Gusto ko pumasok sa magandang kolehiyo.			What are you playing?	Ano ang nilalaro mo?			Keep on walking!	Lakad lang nang lakad!
I hope I pass the UPCAT.	Sana pumasa ako sa UPCAT.			Can you give me a sheet of paper?	Pwede mo ba akong biyan ng isang pirasong papel?			Keep on swimming!	Langoy lang nang langoy!
I hope I pass the ACET.	Sanat pumasa ako sa ACET.			Do you know me?	Kilala mo ba ako?			Keep on slicing!	Hiwa lang nang hiwa!
I need to do well.	Kailangan kong pagbutihin.			Let's eat.	Kain tayo.			Keep on cutting!	Putol lang nang putol!
I need to do well for the scholarship.	Kailangan kong galingan para sa iskolarship.			Can i borrow your pencil?	Pwede ko bang hiramin ang iyong lapis?			Keep on singing!	Kanta lang nang kanta!
The requirements for the scholarship are high.	Mataas ang mga kinakailangan para sa iskolarship.			Let's go home together.	Sabay tayong umuwi.			Keep on playing!	Tugtog lang nang tugtog!
I will graduate already.	Magtatapos na ako.			We should make a way.	Gumawa dapat tayo ng paraan.			Keep on playing!	Laro lang nang laro!
I will graduate.	Magtatapos ako.			You should join our group.	Dapat sumali ka sa aming grupo.			Keep on jumping!	Talon lang nang talon!
I will graduate on March.	Magtatapos ako sa Marso.			Loving can hurt.	Puwedeng magdulot ng pasakit ang pagmamahal.			Keep on mixing!	Halo lang nang halo!
I will graduate on June.	Magtatapos ako sa Hunyo.			Do what you want to do.	Gawin mo kung ano ang gusto mong gawin.			Keep on pushing!	Tulak lang nang tulak!
I will graduate with high honors.	Magtatapos ako nang may mataas na parangal.			Tell me what you want to hear.	Sabihin mo sa akin kung ano ang gusto mong marinig.			Keep on pulling!	Hila lang nang hila!
I am graduating with high honors.	Nagtatapos ako nang may mataas na parangal.			Dad always told me not to cry when I am down.	Laging sinasabi ni ama na huwag umiyak kung malungkot ako.			Keep on lifting!	Buhat lang nang buhat!
I graduated with high honors.	Nagtapos ako nang may mataas na parangal.			I wouldn't want to be anybody else besides myself.	Ayokong maging sinuman bukod sa sarili ko.			Keep on wrapping!	Balot lang nang balot!
I will graduate with honors.	Magtatapos ako nang may parangal.			Without you, I feel that I'm incomplete.	Kung wala ka, pakiramdam ko hindi ako kumpleto.			Keep on scratching!	Kamot lang nang kamot!
I am graduating with honors.	Nagtatapos ako nang may parangal.			A heart that's broke is a heart that's been loved.	Ang pusong nasakan ay isang pusong minahal.			Keep on hiding!	Tago lang nang tago!
I graduated with honors.	Nagtapos ako nang may parangal.			A life with love is a life that's been lived.	Ang buhay na may pag-ibig ay isang buhay na totoo.			Just keep writing!	Sulat lang nang sulat!
We graduated with honors.	Nagtapos kami nang may parangal.			Just go with the flow.	Sundan mo lang ang daloy.			Just keep reading!	Basa lang nang basa!
Many of us will graduate.	Marami kaming magsisipagtapos.			It is not about the ending, it is about the story.	Hindi ito tungkol sa katapusan, ito ay tungkol sa storya.			Just keep eating!	Kain lang nang kain!
Many of us will graduate on March.	Marami kaming magsisipagtapos sa Marso.			Smile because you want to, not because they tell you.	Ngumiti ka dahil gusto mo, hindi dahil sinabi nila.			Just keep moving!	Galaw lang nang galaw!
Many of us will graduate on June.	Marami kaming magsisipagtapos sa Hunyo.			For God, nothing is impossible.	Para sa Panginoon, walang imposible.			Just keep talking!	Salita lang nang salita!
We are waiting for the results of the exam.	Inaantay namin ang resulta ng pagsusulit.			Love is powerful.	Makapangyarihan ang pag-ibig.			Just keep pronouncing!	Bigkas lang nang bigkas!
We are waiting for the results of our project.	Inaantay namin ang resulta ng aming proyekto.			I will fight for you forever.	Ipaglalaban kita habang-buhay.			Just keep thinking!	Isip lang nang isip!
We are just waiting for the announcement.	Inaantay na lang namin ang anunsyo.			Just say you won't let go.	Sabihin mo lang na hindi mo ako bibitawan.			Just keep washing!	Hugas lang ng hugas!
The release of the results is taking a long time.	Ang tagal ilabas ng resulta.			I smell something burning.	May naamoy akong nasusunog.			Just keep trying!	Subok lang ng subok!
The release of the announcements is taking a long time.	Ang tagal ilabas ang anunsyo.			Who painted this picture?	Sino ang nagpinta ng larawang ito?			Just keep searching!	Hanap lang nang hanap!
The release of the results is taking so long.	Ang tagal naman ilabas ng resulta.			I have a lot to do today.	Marami akong gagawin ngayong araw.			Just keep asking!	Tanong lang nang tanong!
The release of the announcements is taking so long.	Ang tagal naman ilabas ng anunsyo.			I don't have any money and I don't have any friends either.	Wala akong pera at wala rin akong kaibigan.			Just keep running!	Takbo lang nang takbo!
We are slow in answering.	Ang bagal naming magsagot.			She isn't good ebough for him.	Hindi siya sapat para sa kanya.			Just keep walking!	Lakad lang nang lakad!
We are slow in working.	Ang bagal naming magtrabaho.			Excuse me, but would you please tell me the way to the post office?	Mawawalang galang, ngunit maaari mo bang sabihin kung saan ang daan patungong post office?			Just keep swimming!	Langoy lang nang langoy!
We are slow in studying.	Ang bagal naming mag-aral.			She plays tennis very well.	Napakahusay niyang maglaro ng tennis.			Just keep slicing!	Hiwa lang nang hiwa!
We are slow in checking.	Ang bagal naming magwasto.			I'll be back in ten minutes.	Babalik ako pagkatapos ng sampung minuto.			Just keep cutting!	Putol lang nang putol!
The teacher checks slowly.	Ang bagal magwasto ng aming guro.			I need help.	Kailangan ko ng tulong.			Just keep singing!	Kanta lang nang kanta!
The teacher is not doing his work.	Hindi ginagawa ng guro ang kanyang trabaho.			Mary is a very pretty girl.	Si Mary ay isang magandang babae.			Just keep playing!	Tugtog lang nang tugtog!
The teacher is not doing her work.	Hindi ginagawa ng guro ang kanyang trabaho.			I've just been to the airport to see her off.	Kagagaling ko lang ng paliparan upang ihatid siya.			Just keep playing!	Laro lang nang laro!
The teacher is doing his job.	Ginagawa ng guro ang kanyang trabaho,			Where is it?	Saan ba iyon?			Just keep jumping!	Talon lang nang talon!
The teacher is doing her job.	Ginagawa ng guro ang kanyang trabaho,			She advised me not to buy a used car but I didn't follow her advice.	Pinayuhan niya akong huwag bumili ng lumang sasakyan ngunit hindi ko siya sinunod.			Just keep mixing!	Halo lang nang halo!
They are still having a vacation.	Nagbabakasyon pa sila.			He acts as if he were a king.	Umaasta siyang parang hari.			Just keep pushing!	Tulak lang nang tulak!
They have still not done their homework.	Hindi pa nila ginagawa ang kanilang takdang-aralin.			What is the name of this river?	Ano ang pangalan ng ilog na ito?			Just keep pulling!	Hila lang nang hila!
